115,-0.662937975477265,-0.609556257455336,-0.265328745891804,-0.153585889735158
116,-0.665949207123049,-0.61293093658278,-0.267652716651271,-0.154626338909027
117,-0.6688455259729,-0.616217202122091,-0.269940861401435,-0.155671596385184
118,-0.671671156979699,-0.619446306736253,-0.272204043270421,-0.156717867951615
120,-0.677287255275662,-0.625858043841073,-0.27669897087737,-0.158798276507236
121,-0.680166172470589,-0.629103181657701,-0.278952442871587,-0.159824825072398
122,-0.682936727291571,-0.632300668373793,-0.281193209010035,-0.160869572993446
123,-0.685485547360989,-0.635379811823226,-0.283398817612037,-0.16194580498472
125,-0.690436745128162,-0.64138941556337,-0.287735298788987,-0.164085845205974
126,-0.693098503767433,-0.644423049174708,-0.289881539655076,-0.165096215449968
128,-0.698459922549706,-0.650494219718231,-0.294163617742448,-0.16709230109204
131,-0.706188762603455,-0.659351817659876,-0.300468244975543,-0.170077134608405
133,-0.711595695795686,-0.665092396107572,-0.304493720541609,-0.171905744167607
136,-0.720169900786865,-0.673385385945802,-0.310200690732367,-0.174349789532215
138,-0.725992825153375,-0.678700863212401,-0.313827183231978,-0.175847915619355
141,-0.734843274820451,-0.68642901174272,-0.319058556523865,-0.177944977841182
143,-0.74079521425263,-0.691461311348319,-0.322441566903993,-0.179270193489406
146,-0.74975646444081,-0.698904768203553,-0.327418090736298,-0.181195507537269
148,-0.75572712283546,-0.703840656570037,-0.330704783956467,-0.182464636059121
151,-0.764920102756847,-0.711060701120884,-0.335450290511773,-0.18423182506573
154,-0.774216223281091,-0.718075551627824,-0.340013808375383,-0.185871606943801
155,-0.777234894942585,-0.720411801289151,-0.341541030381367,-0.186429209560511
156,-0.78017677925916,-0.722762592899783,-0.343087881121266,-0.187006359846104
157,-0.783137754534739,-0.725094084522272,-0.34461503894153,-0.187569695032714
158,-0.786182965593318,-0.727380307682992,-0.346093843024834,-0.18809509270922
161,-0.795142392738351,-0.734178821570712,-0.350499669645484,-0.189666526070556
166,-0.808717635232757,-0.745438760497868,-0.357940722335826,-0.192461461814847
171,-0.821472209228701,-0.756333032197125,-0.365167500820998,-0.195187820553728
176,-0.83354088541919,-0.76693467053312,-0.372228483093257,-0.197865843774555
181,-0.84505843449723,-0.777316709370491,-0.379172147144855,-0.200515772964683
186,-0.856159627155826,-0.787552182573877,-0.386046970968049,-0.203157849611467
191,-0.866979234087986,-0.797714124007916,-0.392901432555093,-0.205812315202262
194,-0.873127418882892,-0.803703201373421,-0.396965869782589,-0.207404378247394
196,-0.877050856311339,-0.807632649843538,-0.399643047744788,-0.208460234972344
197,-0.879011265532603,-0.809595869922869,-0.400980952461776,-0.208987873549435
199,-0.883014958718356,-0.813548429730636,-0.403670476355405,-0.210044847476446
200,-0.885040764012289,-0.815541628098921,-0.405022986357022,-0.210576921407161
202,-0.889005282355657,-0.819531813605816,-0.407726138340393,-0.211649881901538
205,-0.894921816812437,-0.825473917965994,-0.411762057046197,-0.213248434163785
210,-0.905036066721391,-0.835441208620373,-0.418523898969923,-0.21591052477024
215,-0.915206301434999,-0.845495270722699,-0.425322706024202,-0.218595081439871
218,-0.921211300989596,-0.851435269308712,-0.429360553191749,-0.220185491917671
220,-0.925134410424893,-0.855313775017208,-0.432016217805945,-0.221227327167143
223,-0.930851041491647,-0.860957720875763,-0.435922602816491,-0.222750458116873
225,-0.934522283162708,-0.864574392248134,-0.438462173912069,-0.223732484946525
228,-0.939873560926763,-0.86983657638365,-0.442207728339384,-0.225166513842989
233,-0.948515810284744,-0.878323638028115,-0.448347004424727,-0.227487685671145
238,-0.956790075955147,-0.886444221359702,-0.454321519591914,-0.229727156903741
243,-0.964670627118814,-0.894183993586717,-0.460090176570265,-0.231889998487174
246,-0.969092294138316,-0.898524867354546,-0.463440207334337,-0.233116692087451
248,-0.971915183964475,-0.901293512235963,-0.465633210369211,-0.233903769618397
251,-0.976151529875948,-0.905453601942381,-0.468875177470009,-0.23509534930962
253,-0.978963808689314,-0.908219544773469,-0.470998509159215,-0.235894578291173
256,-0.982996255625944,-0.912185986535491,-0.474108352135956,-0.237051952107439
258,-0.985597321972287,-0.914745022705218,-0.476139075218546,-0.237805493743388
261,-0.989431072779031,-0.918518072283438,-0.479134425722963,-0.238925211456361
263,-0.991978423419215,-0.921026158869455,-0.481105100782405,-0.239674232300191
266,-0.995849723237369,-0.924839751880349,-0.484034799689698,-0.2408180437401
271,-1.0022414961899,-0.931170859576653,-0.488783099048573,-0.242732186025828
276,-1.00841545657501,-0.937318184171913,-0.493346472955878,-0.244616544270634
281,-1.01449500991906,-0.943352050183967,-0.497796609086098,-0.246494788193105
286,-1.0206035617484,-0.949342782130653,-0.502205195113719,-0.248390587511828
295,-1.03154877958954,-0.959962537443949,-0.50995020797487,-0.251825938238344
297,-1.03394754805295,-0.962276584808097,-0.51162600734123,-0.252588254079044
302,-1.03990812021519,-0.96798739305208,-0.515761778932378,-0.254494222014793
307,-1.04581502944166,-0.973592053659684,-0.51981928199682,-0.256400187055395
312,-1.05165627073777,-0.979091162977458,-0.523786193484268,-0.25830467447877
317,-1.057432330847,-0.98448439134116,-0.52766351950113,-0.260207659688656
320,-1.06086688242813,-0.9876693683611,-0.529947332625633,-0.261348719520068
322,-1.06314369651283,-0.989771409086545,-0.531452266153816,-0.262109118088791
327,-1.06879085447872,-0.994951886549371,-0.535153439548733,-0.264009025082914
